33,"경찰, ‘이천 화재 참사’ 11개 공사 업체 압수물 분석…33명 출국규제",경찰 이천 화재 참사 11개 공사 업체 압수물 분석 33명 출국규제
34,거제시청 공무원이 박사방 핵심 운영자…구속,거제시청 공무원이 박사방 핵심 운영자 구속
35,미국서 60대 한인 ‘중국 바이러스’라며 무차별 구타,미국서 60대 한인 중국 바이러스 라며 무차별 구타
36,[자막뉴스] 6살을 1시간 화장실에 있게 한 어린이집…훈육일까?,자막뉴스 6살을 1시간 화장실에 있게 한 어린이집 훈육일까
37,"故 최희석 경비원 유족, ‘폭언·폭행’ 입주민 상대로 손해배상 청구",故 최희석 경비원 유족 폭언 폭행 입주민 상대로 손해배상 청구
38,"간부 공무원 자녀, 진주시청 취업 논란",간부 공무원 자녀 진주시청 취업 논란
39,‘이·통장 연수’부터 기도원까지…진주시 방역 관리·감독 ‘구멍’,통장 연수 기도원까지 진주시 방역 관리 감독 구멍
40,"대구시, 신천지교회 행정조사 실시",대구시 신천지교회 행정조사 실시
41,장애 아동 어린이집 학대 의혹,장애 아동 어린이집 학대 의혹
42,“손님에게 마스크 쓰라 했다가”…美 상점 경비원 총 맞고 숨져,손님에게 마스크 쓰라 했다가 美 상점 경비원 총 맞고 숨져
43,이인영 “한미연합훈련 유연성 발휘하면 北 반응할 것”…청문회 ‘사상검증’ 논란도,이인영 한미연합훈련 유연성 발휘하면 北 반응할 청문회 사상검증 논란도
44,가스폭발로 일가족 7명 숨진 ‘토바펜션’…60대 업주 구속,가스폭발로 일가족 7명 숨진 토바펜션 60대 업주 구속
45,‘민간인 학살 사건’은 빼고…참전 경찰 이름비 ‘논란’,민간인 학살 사건 은 빼고 참전 경찰 이름비 논란
46,역학조사 과정에서 거짓말…‘동선 숨기면’ 고발 조치,역학조사 과정에서 거짓말 동선 숨기면 고발 조치
47,어린이보호구역 사망사고 운전자 영장 기각…‘과실 집중 조사’,어린이보호구역 사망사고 운전자 영장 기각 과실 집중 조사
48,[인터랙티브] 출구조사 결과 봤더니…2020 미 대선 지지율 변화,인터랙티브 출구조사 결과 봤더니 2020 미 대선 지지율 변화
49,통일부 “북 전단 살포 준비 유감…상황 악화 중단해야”,통일부 북 전단 살포 준비 유감 상황 악화 중단해야
50,독도에서 이어도까지 ‘하늘에서 지킨다’…“영해 수호 이상 무”,독도에서 이어도까지 하늘에서 지킨다 영해 수호 무
51,골프장에 소 떼 난입…손님들 대피 소동,골프장에 소 떼 난입 손님들 대피 소동
52,"대구시, 신천지 교회 상대 천억 원 소송…“방역 활동 방해”",대구시 신천지 교회 상대 천억 원 소송 방역 활동 방해
53,“파리 흉기 테러 연루 5명 추가 체포”…“명백한 이슬람 테러”,파리 흉기 테러 연루 5명 추가 체포 명백한 이슬람 테러
54,“부활절 현장예배 증가 예상…사랑제일교회 현장예배 강행시 추가고발”,부활절 현장예배 증가 예상 사랑제일교회 현장예배 강행시 추가고발
55,대구·경북 ‘광화문 집회’ 확진자 늘어…내일부터 거리두기 2단계 시행,대구 경북 광화문 집회 확진자 늘어 내일부터 거리두기 2단계 시행
56,충북서도 ‘광화문 집회’ 참석자 확진…감염 확산 우려,충북서도 광화문 집회 참석자 확진 감염 확산 우려
57,임은정 고발사건 ‘혐의없음’ 결론…“9차례 자료요청 검찰이 거부”,임은정 고발사건 혐의없음 결론 9차례 자료요청 검찰이 거부
58,의사협회 “‘철인 3종경기’ 선수 폭행 ‘팀 닥터’는 의사 면허 없어”,의사협회 철인 3종경기 선수 폭행 팀 닥터 는 의사 면허 없어
59,"3천만 원 들고 ‘안절부절’, ‘비번 형사’가 막았다",3천만 원 들고 안절부절 비번 형사 막았다
60,16개월 여아 ‘학대 사망’ 엄마 구속? “장기 손상에 여러부위 골절”,16개월 여아 학대 사망 엄마 구속 장기 손상에 여러부위 골절
61,문 대통령 “헌법 전문에 5·18 취지 되살아나야”,문 대통령 헌법 전문에 5 18 취지 되살아나야
62,"서울시, 코로나19 누적 확진자 86명…신천지 90% 조사완료",서울시 코로나19 누적 확진자 86명 신천지 90 조사완료
63,[법원의 시간] ‘표창장 위조?’ 정경심 변호인의 악전고투,법원의 표창장 위조 정경심 변호인의 악전고투
64,부산 광안대교 등 도로 9곳 전면·부분통제,부산 광안대교 도로 9곳 전면 부분통제
65,[오태훈의 시사본부] 배상훈 “훈육이라는 이름의 아동학대…징계권 삭제 논의해야”,오태훈의 시사본부 배상훈 훈육이라는 이름의 아동학대 징계권 삭제 논의해야
66,성착취방 536명 검거…“갓갓 휴대전화 등 압박해 자백 받아”,성착취방 536명 검거 갓갓 휴대전화 압박해 자백 받아
67,부산 확진자 7명 늘어…사랑제일교회 신도 가족 확진,부산 확진자 7명 늘어 사랑제일교회 신도 가족 확진
68,‘금지된’ 천안문 추념식에서 ‘촛불’ 든 홍콩…“보안법 반대”,금지된 천안문 추념식에서 촛불 든 홍콩 보안법 반대
69,[글로벌 돋보기] 태국 시위대의 ‘군주제 개혁’ 요구 득일까 실일까?,글로벌 돋보기 태국 시위대의 군주제 개혁 요구 득일까 실일까
70,"텔레그램 ‘n번방’ 공범 안승진, 검찰 송치",텔레그램 n번방 공범 안승진 검찰 송치
71,[뉴스해설] 시위 격화에 “강경대응”…교민 피해 없어야,뉴스해설 시위 격화에 강경대응 교민 피해 없어야
72,美 앞으로 한 달이 고비…“전시동원령 발동”,美 앞으로 한 달이 고비 전시동원령 발동
73,"“美 극우단체, 미시간 이어 버지니아 주지사도 납치 계획”",美 극우단체 미시간 이어 버지니아 주지사도 납치 계획
74,부천서 식당 직원 폭행해 숨지게 한 40대 체포,부천서 식당 직원 폭행해 숨지게 한 40대 체포
75,"대구·경북, 사흘간 두 자릿수 증가세…소규모 감염 이어져",대구 경북 사흘간 두 자릿수 증가세 소규모 감염 이어져
76,"10대 카톡 계정, ‘사기도박 홍보’에 대거 도용",10대 카톡 계정 사기도박 홍보 대거 도용
77,"당정청, 대구·경북에 최대 봉쇄조치…“추경 지체시 긴급재정명령 검토”",당정청 대구 경북에 최대 봉쇄조치 추경 지체시 긴급재정명령 검토
78,버스 전용차로 질주 오토바이…승객도 위협,버스 전용차로 질주 오토바이 승객도 위협
79,"교육부, ‘성폭력 피해’ 중학생 국민청원 답변…“교장 정직 ·가해자 전학”",교육부 성폭력 피해 중학생 국민청원 답변 교장 정직 가해자 전학
80,쉬는 것도 힘드네!… 미·프 정상의 망중한,쉬는 것도 힘드네 미 프 정상의 망중한
81,[여기는 전남] 흰고래 벨루가의 비극…“바다로 보내주세요”,여기는 전남 흰고래 벨루가의 비극 바다로 보내주세요
82,"[단독] “사랑제일교회, CCTV 저장장치 없앴다”…집합금지 중 예배 김문수 기소",단독 사랑제일교회 CCTV 저장장치 없앴다 집합금지 중 예배 김문수 기소
83,호우 실종자 수색 난항…“어서 가족 품으로”,호우 실종자 수색 난항 어서 가족 품으로
84,[자막뉴스] 폭염 속 외주 노동자 2명 쓰러져 1명 숨져…사망 원인 공방,자막뉴스 폭염 속 외주 노동자 2명 쓰러져 1명 숨져 사망 원인 공방
85,대기업 건물 앞 인도와 사무실에서 직원 부부 숨진 채 발견,대기업 건물 앞 인도와 사무실에서 직원 부부 숨진 채 발견
86,故 최희석 경비원의 마지막 초소 방문…이르면 내일 가해자 조사,故 최희석 경비원의 마지막 초소 방문 이르면 내일 가해자 조사
87,"[송년특집] 코로나19 극복, 우리 함께하고 있나요?",송년특집 코로나19 극복 함께하고 있나요
88,‘n번방’ 운영 ‘갓갓’ 문형욱 신상공개 결정…얼굴 등 공개,n번방 운영 갓갓 문형욱 신상공개 결정 얼굴 공개
89,‘몸싸움·추격전’ 끝에 몰카범 2명 잡은 20대 청년,몸싸움 추격전 끝에 몰카범 2명 잡은 20대 청년
90,n번방 운영자 ‘갓갓’ 문형욱 “50여 명 성착취”…9개 혐의 조사,n번방 운영자 갓갓 문형욱 50여 명 성착취 9개 혐의 조사
91,"주호영, 공수처 압박에 역제안…“라임·옵티머스 특검과 공수처, 동시 출범시키자”",주호영 공수처 압박에 역제안 라임 옵티머스 특검과 공수처 동시 출범시키자
92,"버스가 빗길 정차 화물차 추돌, 2명 숨져…교통사고 잇따라",버스가 빗길 정차 화물차 추돌 2명 숨져 교통사고
93,"태국, 코로나 비상사태 연장…야권 “의도 불순” 반발",태국 코로나 비상사태 연장 야권 의도 불순 반발
94,‘확진자 접촉’ 승객 45명 못 찾아…운행 경로 늑장 공개,확진자 접촉 승객 45명 못 찾아 운행 경로 늑장 공개
95,[네트워크 취재현장] 300일 남은 국제해조류박람회…열쇠는 코로나19 외,네트워크 취재현장 300일 남은 국제해조류박람회 열쇠는 코로나19 외
96,‘이천 화재’ 유해 모두 수습…“6일 추가 현장 감식”,이천 화재 유해 수습 6일 추가 현장 감식
97,경기 시흥 중학교에서 용접 작업 중 화재…3명 화상,경기 시흥 중학교에서 용접 작업 중 화재 3명 화상
98,‘故노무현 전 대통령 비하 사진’ 소송…법원이 화해 권고,故노무현 전 대통령 비하 사진 소송 법원이 화해 권고
99,"성남 아파트 공사 양대노총 맞불집회, 24일 만에 종료",성남 아파트 공사 양대노총 맞불집회 24일 만에 종료
100,기부채납?…요양병원 설립 과정부터 ‘의혹’,기부채납 요양병원 설립 과정부터 의혹
101,추미애 “공소장 국회 제출 기준 없어…보도자료와 전문 중간 정도로 제출 응한 것”,추미애 공소장 국회 제출 기준 없어 보도자료와 전문 중간 정도로 제출 응한
102,"LA총영사관 파견 국정원 고위직원, 강제추행 뒤 국내 소환",LA총영사관 파견 국정원 고위직원 강제추행 뒤 국내 소환
103,이 시각 수색상황…오전 합동감식,수색상황 오전 합동감식
104,‘갓갓’ 문형욱 “5년 전부터 유사 범행…피해자 50명 이상”,갓갓 문형욱 5년 전부터 유사 범행 피해자 50명
105,[단독/탐사K]① 국회의원 아들 장염 걸렸다고…군 간부들이 ‘죽 심부름’,단독 탐사K ① 국회의원 아들 장염 걸렸다고 군 간부들이 죽 심부름
106,말레이 코로나19 확진 2천500명 육박…150명 신규 발생,말레이 코로나19 확진 2천500명 육박 150명 신규 발생
107,코 비틀고 뺨 때리고…또 터진 어린이집 학대,코 비틀고 뺨 때리고 터진 어린이집 학대
108,"‘갓갓’ 문형욱, 검찰 송치…“후회하고 죄송하다”",갓갓 문형욱 검찰 송치 후회하고 죄송하다
109,정부 “개천절 집회 강행시 신속히 해산시킬 것”,정부 개천절 집회 강행시 신속히 해산시킬
110,"[간추린 단신] 괴산군, ‘소견서 허위 작성’ 괴산 성모병원 고발 외",간추린 단신 괴산군 소견서 허위 작성 괴산 성모병원 고발 외
111,서울 강남 가라오케 근무 20대 여성 확진…리치웨이 전파 추정,서울 강남 가라오케 근무 20대 여성 확진 리치웨이 전파 추정
112,“반드시 보낸다” vs “반드시 막는다”…대북전단 술래잡기,보낸다 vs 막는다 대북전단 술래잡기
113,곳곳 대선 시위…개표소까지 노려,곳곳 대선 시위 개표소까지 노려
114,몸싸움·추격전 끝 불법 촬영 혐의자 2명 잡은 ‘20대 청년’,몸싸움 추격전 끝 불법 촬영 혐의자 2명 잡은 20대 청년
115,"경기도, ‘나눔의 집’ 후원금 집행 특별지도점검",경기도 나눔의 집 후원금 집행 특별지도점검
116,타이완서 자가격리 기간 ‘14일 외출 금지’ 위반자 속출,타이완서 자가격리 기간 14일 외출 금지 위반자 속출
117,"[뉴스 따라잡기] 설명하랴, 원망 들으랴…‘고군분투’ 약사들",뉴스 따라잡기 설명하랴 원망 들으랴 고군분투 약사들
118,강제추행 혐의 부장검사 “술 취해 기억 안 나”,강제추행 혐의 부장검사 술 취해 기억 안
119,통금 이후 시위 더 격화…“토요일까지 통금 연장”,통금 이후 시위 더 격화 토요일까지 통금 연장
120,‘중학생도 엄벌’ 청원에 50만 동의,중학생도 엄벌 청원에 50만 동의
121,“홍콩 독립” 깃발 들었다가 ‘홍콩 보안법’ 위반 첫 체포,홍콩 독립 깃발 들었다가 홍콩 보안법 위반 첫 체포
122,트럼프 지지자 ‘대선 불복’ 대규모 집회…트럼프는 ‘엄지척’,트럼프 지지자 대선 불복 대규모 집회 트럼프는 엄지척
123,"태안 잇단 밀입국, 왜 통로가 됐나?…“낚시객 많아 경계 허술”",태안 잇단 밀입국 통로가 됐나 낚시객 많아 경계 허술
124,"[빅뉴스] 최재형 감사원장, ‘제2 윤석열’ 되나…한국 인구 넘어선 ‘중국’ 수재민",빅뉴스 최재형 감사원장 제2 윤석열 되나 한국 인구 넘어선 중국 수재민
125,우한 교민 수용지 주민들 반발…“일방적 정부 결정 반대”,우한 교민 수용지 주민들 반발 일방적 정부 결정 반대
126,경찰 “이낙연 측근 부검 안하기로…휴대전화 포렌식 검토중”,경찰 이낙연 측근 부검 안하기로 휴대전화 포렌식 검토중
127,[르포] 경찰까지 투입…日 오키나와 “관광객과의 전쟁”,르포 경찰까지 투입 日 오키나와 관광객과의 전쟁
128,[여기는 전남] 전남 첫 작업복 세탁소 개소될까?,여기는 전남 전남 첫 작업복 세탁소 개소될까
129,안동 관광협의회 출범 2년 만에 횡령…“전문성·투명성 필요”,안동 관광협의회 출범 2년 만에 횡령 전문성 투명성 필요
130,[여기는 진주] 때리고 던지고…진주지역 어린이집 학대 잇따라,여기는 진주 때리고 던지고 진주지역 어린이집 학대
131,대학교내 직장갑질 논란…“괴롭힘 피해” vs “증거 불충분”,대학교내 직장갑질 논란 괴롭힘 피해 vs 증거 불충분
132,"北 외무성, 미국 향해 “북남 관계 시비질 말라”",北 외무성 미국 향해 북남 관계 시비질 말라
133,코로나19 치료제?…미검증 무허가 의약품 판 일당 입건,코로나19 치료제 미검증 무허가 의약품 판 일당 입건
134,‘서울·경기 교회발 코로나’ 인천까지 확산…경기도 마스크착용 의무화,서울 경기 교회발 코로나 인천까지 확산 경기도 마스크착용 의무화
135,강제추행 혐의 부장검사…여성 어깨 만진 뒤 ‘비틀비틀’,강제추행 혐의 부장검사 여성 어깨 만진 뒤 비틀비틀
136,"분초 다투는 해양사고, 드론으로 구조한다",분초 다투는 해양사고 드론으로 구조한다
137,"조주빈, 새 변호인 선임하나…내일 접견 후 검찰 3차 조사",조주빈 새 변호인 선임하나 내일 접견 후 검찰 3차 조사
138,신한류로 경제에 활력 불어넣는다…문체부 올해 업무계획 발표,신한류로 경제에 활력 불어넣는다 문체부 올해 업무계획 발표
139,"‘세월호 유족 사찰 혐의’ 옛 기무사 장성, 2심도 집유…“정권과 국가 구분 못해”",세월호 유족 사찰 혐의 옛 기무사 장성 2심도 집유 정권과 국가 구분 못해
140,"인도, 아스트라제네카 백신 승인…아스트라제네카 네 번째 승인 국가",인도 아스트라제네카 백신 승인 아스트라제네카 번째 승인 국가
141,이낙연 “전세 문제 커지는 양상…문제 완화하며 경기회복 가속화해야”,이낙연 전세 문제 커지는 양상 문제 완화하며 경기회복 가속화해야
142,시장 비서실은 ‘깜깜이’…“폐쇄적 구조에 내부감시 어려워”,시장 비서실은 깜깜이 폐쇄적 구조에 내부감시 어려워
143,‘조국 명예훼손’ 보수 유튜버 1심 징역 8개월…법정 구속,조국 명예훼손 보수 유튜버 1심 징역 8개월 법정 구속
144,미국 13일째 흑인사망 항의시위…평화 양상 정착,미국 13일째 흑인사망 항의시위 평화 양상 정착
145,"중국 선전시, ‘제2 리원량 보호법’ 제정 추진",중국 선전시 제2 리원량 보호법 제정 추진
146,“플로이드에게 정의를”…유럽서도 시위 확산,플로이드에게 정의를 유럽서도 시위 확산
147,‘음주 사고 뒤 운전자 바꿔치기’ 가수 장용준 집행유예,음주 사고 뒤 운전자 바꿔치기 가수 장용준 집행유예
148,"정 총리 “디지털 성범죄, 인간성 상실 수준의 끔찍한 범죄”",정 총리 디지털 성범죄 인간성 상실 수준의 끔찍한 범죄
149,학교 여성 화장실에 불법 카메라 설치한 경남 교사 2명 ‘직위해제’,학교 여성 화장실에 불법 카메라 설치한 경남 교사 2명 직위해제
150,유치원 교사가 급식에 넣은 정체불명의 ‘액체’…경찰 조사 결과는?,유치원 교사가 급식에 넣은 정체불명의 액체 경찰 조사 결과는
151,“유명 마스크 물량이 풀렸다?”…알고 보니 가짜 사이트,유명 마스크 물량이 풀렸다 알고 보니 가짜 사이트
152,제주공항서 타인 신분증으로 탑승하려던 20대 적발,제주공항서 신분증으로 탑승하려던 20대 적발
153,정신과 환자 휘두른 흉기에 의사 숨져…“퇴원 문제로 불만”,정신과 환자 휘두른 흉기에 의사 숨져 퇴원 문제로 불만
154,"검찰, 은수미 파기환송심서 “‘봐주기 판례’ 적용 안돼” 반박",검찰 은수미 파기환송심서 봐주기 판례 적용 안돼 반박
155,인천 물류창고에 보관 중인 마스크 12만 장…공적유통망에 넘겨,인천 물류창고에 보관 중인 마스크 12만 장 공적유통망에 넘겨
156,경남 광화문집회 관련 확진자 급증…거제 농장발 집단 감염,경남 광화문집회 관련 확진자 급증 거제 농장발 집단 감염
157,수도권 n차 감염 확산…방역 수칙 위반 등 81명 고발,수도권 n차 감염 확산 방역 수칙 위반 81명 고발
158,LPG충전소 화재로 3명 사상…“안전 절차 무시”,LPG충전소 화재로 3명 사상 안전 절차 무시
159,전두환 재판 오늘 선고…광주지법 긴장감 고조,전두환 재판 오늘 선고 광주지법 긴장감 고조
160,SNS ‘텀블러’에 성착취물 재유포해 수천만 원 챙긴 10대 구속 기소,SNS 텀블러 성착취물 재유포해 수천만 원 챙긴 10대 구속 기소
161,"경찰, ‘미국 명문대 합격’ 미끼로 성적 위조한 입시브로커 일당 기소의견 송치",경찰 미국 명문대 합격 미끼로 성적 위조한 입시브로커 일당 기소의견 송치
162,‘명성교회 낫 소동’ 김충환 전 한나라당 의원 정식재판 청구,명성교회 낫 소동 김충환 전 한나라당 의원 정식재판 청구
163,‘박사방’ 유료회원 10여 명 ‘아청물 소지’ 혐의로 입건,박사방 유료회원 10여 명 아청물 소지 혐의로 입건
164,"반복되는 아동 학대, 예방하려면?",반복되는 아동 학대 예방하려면
165,"‘꿈의 직장’ 인천공항 정규직 전환, 안팎에서 ‘시끌시끌’",꿈의 직장 인천공항 정규직 전환 안팎에서 시끌시끌
166,오피스텔 공사장서 건축자재 추락…3명 사상,오피스텔 공사장서 건축자재 추락 3명 사상
167,경주시청 철인3종 주장 영장실질심사…구속 여부 오늘 결정,경주시청 철인3종 주장 영장실질심사 구속 오늘 결정
168,‘골프공 아니고 총알’ 골프장 경기보조원 실탄 맞아,골프공 아니고 총알 골프장 경기보조원 실탄 맞아
169,"北, 코로나19 특급경보…“감염 의심 탈북민 귀향”",北 코로나19 특급경보 감염 의심 탈북민 귀향
170,미 앨라배마주 시골 마을서 총격…7명 사망,미 앨라배마주 시골 마을서 총격 7명 사망
171,119구조대원 2명 숨져…일산화탄소 중독 추정,119구조대원 2명 숨져 일산화탄소 중독 추정
172,다이버 구조 중 실종 해경 숨진 채 발견,다이버 구조 중 실종 해경 숨진 채 발견
173,"중국, 유실 유물 68점 25년 만에 반환 성공",중국 유실 유물 68점 25년 만에 반환 성공
174,[최강시사] 주호영 “수사 경험 없는 공수처장이 어떻게 권력실세 수사하나…검찰과 법원 잡을 괴물기관으로 운영하겠다는 속내 드러나”,최강시사 주호영 수사 경험 없는 공수처장이 권력실세 수사하나 검찰과 법원 잡을 괴물기관으로 운영하겠다는 속내 드러나
175,"[오태훈의 시사본부] 황희석 “추미애 내공 몸으로 느껴, 굉장히 강렬해”",오태훈의 시사본부 황희석 추미애 내공 몸으로 느껴 굉장히 강렬해
176,"트럼프 ‘흑인사망’ 시위 격화 관련 “안티파, 테러조직으로 지정”",트럼프 흑인사망 시위 격화 관련 안티파 테러조직으로 지정
177,편의점에 차량 돌진 난장판…‘편의점 불만 때문’,편의점에 차량 돌진 난장판 편의점 불만 때문
178,"“조서를 찢어버려라”…검사장 17명, ‘취임 일성’으로 본 검찰개혁",조서를 찢어버려라 검사장 17명 취임 일성 본 검찰개혁
179,제주도민 70% ‘제주형 긴급재난지원금’…자가격리 위반시에는?,제주도민 70 제주형 긴급재난지원금 자가격리 위반시에는
180,‘증상 없는’ 우한 교민 720여 명 귀국…아산·진천 임시시설 수용,증상 없는 우한 교민 720여 명 귀국 아산 진천 임시시설 수용
181,서울 청량리 청과물시장서 큰 불…점포 19곳 등 전소,서울 청량리 청과물시장서 큰 불 점포 19곳 전소
182,아동 성착취물 시청·소지도 ‘벌금 없는 징역형’…양육비 미지급자 제재 강화,아동 성착취물 시청 소지도 벌금 없는 징역형 양육비 미지급자 제재 강화
183,[자막뉴스] “아셈타워에 폭발물 설치” 허위 신고에 수천 명 대피,자막뉴스 아셈타워에 폭발물 설치 허위 신고에 수천 명 대피
184,윤호21병원 1차 조사결과…‘전기적 요인’ 화재,윤호21병원 1차 조사결과 전기적 요인 화재
185,수요시위 28년 만에 ‘시위’ 아닌 ‘기자회견’으로 진행,수요시위 28년 만에 시위 아닌 기자회견 진행
186,‘코로나19 방역 방해’ 혐의 신천지 간부 5명 중 3명 구속,코로나19 방역 방해 혐의 신천지 간부 5명 중 3명 구속
187,[안전K] 낮아진 문턱…일상 파고든 ‘마약 중독’,안전K 낮아진 문턱 일상 파고든 마약 중독
188,서울시 긴급재난지원금 부정사례 신고센터 운영,서울시 긴급재난지원금 부정사례 신고센터 운영
189,"‘휠 훼손’ 타이어뱅크 매장, 불법 정비 정황",휠 훼손 타이어뱅크 매장 불법 정비 정황
190,[글로벌 돋보기] ‘집’ 없는 데 자가 격리? 英·伊 노숙인 감염 무방비,글로벌 돋보기 집 없는 데 자가 격리 英 伊 노숙인 감염 무방비
191,"파주경찰서, 3세 원아 폭행 어린이집 원장 수사 중",파주경찰서 3세 원아 폭행 어린이집 원장 수사 중
192,[문화톡톡] 앵글에 담긴 1950년대 한국…‘리얼리즘’ 사진의 시작,문화톡톡 앵글에 담긴 1950년대 한국 리얼리즘 사진의 시작
193,[자막뉴스] 오토바이 타고 후진하는 차만 노려 ‘쿵’…보험금 6천만 원 타내,자막뉴스 오토바이 타고 후진하는 차만 노려 보험금 6천만 원 타내
194,"[여기는 진주] 산청군, 3년 동안 공무원 210명 ‘승진 조작’",여기는 진주 산청군 3년 공무원 210명 승진 조작
195,“눈 오면 대중교통 이용하라더니”…눈길에 멈춘 버스,눈 오면 대중교통 이용하라더니 눈길에 멈춘 버스
196,“전과 45범”·“흉기 있다” 했는데도 풀어준 경찰…결국 2명 목숨 앗아가,전과 45범 흉기 했는데도 풀어준 경찰 2명 목숨 앗아가
197,미국 FDA 승인?…무허가 손소독제 20만 개 유통,미국 FDA 승인 무허가 손소독제 20만 개 유통
198,[자막뉴스] “공익 큰돈 드린다”…‘개인 정보 수집’ 조직적 활동,자막뉴스 공익 큰돈 드린다 개인 정보 수집 조직적 활동
199,[취재후] 사체 방치된 ‘불법 개농장’ 그후…“시민항의 쏟아져”,취재후 사체 방치된 불법 개농장 그후 시민항의 쏟아져
200,30대 실종 여성 살해 가능성…피의자 범행 부인,30대 실종 여성 살해 가능성 피의자 범행 부인
201,‘교육감에 불법 정치자금 의혹’ 한유총 광주지회 수사,교육감에 불법 정치자금 의혹 한유총 광주지회 수사
202,‘비무장 흑인피격’ 美 위스콘신 안정 조짐,비무장 흑인피격 美 위스콘신 안정 조짐
203,“교민 367명 탄 전세기 우한공항 출발”,교민 367명 탄 전세기 우한공항 출발
